species_id,move_id,learn_method,learn_level,version_group_id
208,103,level-up,6,1001
208,88,level-up,9,1001
208,99,level-up,14,1001
208,317,level-up,17,1001
208,479,level-up,22,1001
208,201,level-up,25,1001
208,475,level-up,30,1001
208,21,level-up,33,1001
208,446,level-up,38,1001
208,225,level-up,41,1001
208,174,level-up,46,1001
208,231,level-up,49,1001
208,242,level-up,54,1001
208,38,level-up,57,1001
208,444,level-up,62,1001
209,33,level-up,1,1001
209,39,level-up,1,1001
209,118,level-up,1,1001
209,142,level-up,1,1001
209,184,level-up,1,1001
209,204,level-up,1,1001
209,422,level-up,1,1001
209,423,level-up,1,1001
209,424,level-up,1,1001
209,44,level-up,7,1001
209,122,level-up,13,1001
209,29,level-up,19,1001
209,46,level-up,25,1001
209,99,level-up,31,1001
209,36,level-up,37,1001
209,371,level-up,43,1001
209,242,level-up,49,1001
209,370,level-up,53,1001
210,33,level-up,1,1001
210,39,level-up,1,1001
210,118,level-up,1,1001
210,184,level-up,1,1001
210,204,level-up,1,1001
210,422,level-up,1,1001
210,423,level-up,1,1001
210,424,level-up,1,1001
210,44,level-up,7,1001
210,122,level-up,13,1001
210,29,level-up,19,1001
210,46,level-up,27,1001
210,99,level-up,35,1001
210,36,level-up,43,1001
210,371,level-up,51,1001
210,242,level-up,59,1001
210,370,level-up,61,1001
210,200,level-up,67,1001
211,33,level-up,1,1001
211,38,level-up,1,1001
211,40,level-up,1,1001
211,191,level-up,1,1001
211,106,level-up,9,1001
211,107,level-up,9,1001
211,55,level-up,13,1001
211,205,level-up,17,1001
211,390,level-up,21,1001
211,254,level-up,25,1001
211,255,level-up,25,1001
211,279,level-up,29,1001
211,362,level-up,33,1001
211,42,level-up,37,1001
211,36,level-up,41,1001
211,401,level-up,45,1001
211,398,level-up,49,1001
211,194,level-up,53,1001
211,56,level-up,57,1001
211,220,level-up,61,1001
212,43,level-up,1,1001
212,98,level-up,1,1001
212,152,level-up,1,1001
212,400,level-up,1,1001
212,418,level-up,1,1001
212,116,level-up,5,1001
212,228,level-up,9,1001
212,206,level-up,13,1001
212,97,level-up,17,1001
212,232,level-up,21,1001
212,210,level-up,25,1001
212,163,level-up,29,1001
212,13,level-up,33,1001
212,334,level-up,37,1001
212,404,level-up,41,1001
212,400,level-up,45,1001
212,458,level-up,49,1001
212,442,level-up,53,1001
212,14,level-up,57,1001
212,364,level-up,61,1001
212,450,level-up,65,1001
214,30,level-up,1,1001
214,33,level-up,1,1001
214,43,level-up,1,1001
214,203,level-up,1,1001
214,400,level-up,1,1001
214,450,level-up,3,1001
214,31,level-up,7,1001
214,332,level-up,13,1001
214,280,level-up,19,1001
214,68,level-up,25,1001
214,36,level-up,31,1001
214,370,level-up,37,1001
214,179,level-up,43,1001
214,364,level-up,49,1001
214,224,level-up,55,1001
214,32,level-up,67,1001
215,10,level-up,1,1001
215,43,level-up,1,1001
215,236,level-up,1,1001
215,269,level-up,1,1001
215,98,level-up,8,1001
215,103,level-up,10,1001
215,185,level-up,14,1001
215,154,level-up,21,1001
215,97,level-up,24,1001
215,196,level-up,28,1001
215,8,level-up,32,1001
215,468,level-up,35,1001
215,163,level-up,38,1001
215,251,level-up,42,1001
215,232,level-up,49,1001
215,420,level-up,51,1001
215,242,level-up,56,1001
217,7,level-up,1,1001
217,8,level-up,1,1001
217,9,level-up,1,1001
217,10,level-up,1,1001
217,43,level-up,1,1001
217,122,level-up,1,1001
217,242,level-up,1,1001
217,313,level-up,1,1001
217,343,level-up,1,1001
217,409,level-up,1,1001
217,154,level-up,8,1001
217,185,level-up,15,1001
217,230,level-up,22,1001
217,163,level-up,29,1001
217,370,level-up,30,1001
217,184,level-up,38,1001
217,156,level-up,47,1001
217,173,level-up,49,1001
217,37,level-up,58,1001
217,359,level-up,67,1001
218,123,level-up,1,1001
218,281,level-up,1,1001
218,52,level-up,5,1001
218,88,level-up,10,1001
218,106,level-up,14,1001
218,105,level-up,19,1001
218,481,level-up,23,1001
218,246,level-up,28,1001
218,133,level-up,32,1001
218,436,level-up,37,1001
218,157,level-up,41,1001
218,34,level-up,46,1001
218,53,level-up,50,1001
218,414,level-up,55,1001
218,408,level-up,60,1001
219,52,level-up,1,1001
219,88,level-up,1,1001
219,123,level-up,1,1001
219,281,level-up,1,1001
219,106,level-up,14,1001
219,105,level-up,19,1001
219,481,level-up,23,1001
219,246,level-up,28,1001
219,133,level-up,32,1001
219,436,level-up,37,1001
219,504,level-up,38,1001
219,157,level-up,44,1001
219,34,level-up,52,1001
219,53,level-up,59,1001
219,414,level-up,67,1001
219,408,level-up,74,1001
220,33,level-up,1,1001
220,316,level-up,1,1001
220,300,level-up,4,1001
220,181,level-up,8,1001
220,333,level-up,11,1001
220,189,level-up,13,1001
220,203,level-up,16,1001
220,426,level-up,20,1001
220,34,level-up,23,1001
220,196,level-up,25,1001
220,420,level-up,28,1001
220,419,level-up,30,1001
220,36,level-up,32,1001
220,89,level-up,37,1001
220,54,level-up,40,1001
220,556,level-up,42,1001
220,59,level-up,44,1001
220,133,level-up,49,1001
221,64,level-up,1,1001
221,181,level-up,1,1001
221,246,level-up,1,1001
221,300,level-up,1,1001
221,316,level-up,1,1001
221,333,level-up,11,1001
221,189,level-up,13,1001
221,203,level-up,16,1001
221,426,level-up,20,1001
221,34,level-up,23,1001
221,196,level-up,25,1001
221,423,level-up,28,1001
221,419,level-up,30,1001
221,36,level-up,32,1001
221,31,level-up,33,1001
221,89,level-up,40,1001
221,54,level-up,48,1001
221,556,level-up,52,1001
221,59,level-up,56,1001
221,133,level-up,65,1001
223,54,level-up,1,1001
223,55,level-up,1,1001
223,133,level-up,1,1001
223,199,level-up,6,1001
223,60,level-up,10,1001
223,62,level-up,14,1001
223,61,level-up,19,1001
223,116,level-up,23,1001
223,331,level-up,27,1001
223,352,level-up,32,1001
223,324,level-up,36,1001
223,58,level-up,40,1001
223,63,level-up,45,1001
223,487,level-up,49,1001
224,55,level-up,1,1001
224,60,level-up,1,1001
224,62,level-up,1,1001
224,132,level-up,1,1001
224,350,level-up,1,1001
224,402,level-up,1,1001
224,441,level-up,1,1001
224,491,level-up,1,1001
224,61,level-up,19,1001
224,116,level-up,23,1001
224,190,level-up,25,1001
224,331,level-up,29,1001
224,378,level-up,36,1001
224,324,level-up,42,1001
224,58,level-up,48,1001
224,63,level-up,55,1001
224,487,level-up,61,1001
225,6,level-up,1,1001
225,181,level-up,1,1001
225,217,level-up,1,1001
225,512,level-up,8,1001
225,54,level-up,15,1001
225,98,level-up,22,1001
225,226,level-up,29,1001
225,524,level-up,36,1001
225,402,level-up,43,1001
225,252,level-up,50,1001
225,59,level-up,57,1001
225,417,level-up,64,1001
225,542,level-up,71,1001
225,366,level-up,78,1001
226,16,level-up,1,1001
226,33,level-up,1,1001
226,48,level-up,1,1001
226,60,level-up,1,1001
226,61,level-up,1,1001
226,145,level-up,1,1001
226,324,level-up,1,1001
226,331,level-up,1,1001
226,29,level-up,13,1001
226,97,level-up,19,1001
226,17,level-up,22,1001
226,352,level-up,28,1001
226,36,level-up,31,1001
226,109,level-up,37,1001
226,340,level-up,40,1001
226,392,level-up,46,1001
226,56,level-up,49,1001
226,243,level-up,53,1001
227,43,level-up,1,1001
227,64,level-up,1,1001
227,210,level-up,1,1001
227,28,level-up,6,1001
227,129,level-up,9,1001
227,97,level-up,12,1001
227,31,level-up,17,1001
227,364,level-up,20,1001
227,507,level-up,22,1001
227,314,level-up,24,1001
227,355,level-up,26,1001
227,191,level-up,28,1001
227,319,level-up,31,1001
227,211,level-up,34,1001
227,65,level-up,37,1001
227,475,level-up,39,1001
227,403,level-up,42,1001
227,163,level-up,45,1001
227,400,level-up,50,1001
227,413,level-up,56,1001
228,43,level-up,1,1001
228,52,level-up,1,1001
228,336,level-up,4,1001
228,123,level-up,8,1001
228,46,level-up,13,1001
228,44,level-up,16,1001
228,316,level-up,20,1001
228,555,level-up,23,1001
228,251,level-up,25,1001
228,424,level-up,28,1001
228,185,level-up,32,1001
228,373,level-up,37,1001
228,399,level-up,38,1001
228,492,level-up,40,1001
228,53,level-up,44,1001
228,242,level-up,49,1001
228,417,level-up,52,1001
228,517,level-up,56,1001
229,43,level-up,1,1001
229,52,level-up,1,1001
229,123,level-up,1,1001
229,336,level-up,1,1001
229,422,level-up,1,1001
229,46,level-up,13,1001
229,44,level-up,16,1001
229,316,level-up,20,1001
229,555,level-up,23,1001
229,251,level-up,26,1001
229,424,level-up,30,1001
229,185,level-up,35,1001
229,373,level-up,41,1001
229,399,level-up,43,1001
229,492,level-up,45,1001
229,53,level-up,50,1001
229,242,level-up,56,1001
229,417,level-up,60,1001
229,517,level-up,65,1001
230,43,level-up,1,1001
230,55,level-up,1,1001
230,82,level-up,1,1001
230,108,level-up,1,1001
230,145,level-up,1,1001
230,281,level-up,1,1001
230,116,level-up,14,1001
230,61,level-up,18,1001
230,190,level-up,21,1001
230,97,level-up,23,1001
230,239,level-up,26,1001
230,362,level-up,30,1001
230,225,level-up,32,1001
230,56,level-up,40,1001
230,349,level-up,48,1001
230,406,level-up,57,1001
230,200,level-up,65,1001
231,33,level-up,1,1001
231,45,level-up,1,1001
231,111,level-up,1,1001
231,316,level-up,1,1001
231,175,level-up,6,1001
231,36,level-up,10,1001
231,205,level-up,15,1001
231,363,level-up,19,1001
231,402,level-up,21,1001
231,21,level-up,24,1001
231,203,level-up,28,1001
231,204,level-up,33,1001
231,387,level-up,37,1001
231,38,level-up,42,1001
232,30,level-up,1,1001
232,45,level-up,1,1001
232,68,level-up,1,1001
232,111,level-up,1,1001
232,422,level-up,1,1001
232,424,level-up,1,1001
232,523,level-up,1,1001
232,229,level-up,6,1001
232,282,level-up,10,1001
232,205,level-up,15,1001
232,222,level-up,19,1001
232,420,level-up,21,1001
232,21,level-up,24,1001
232,31,level-up,25,1001
232,372,level-up,31,1001
232,184,level-up,39,1001
232,89,level-up,46,1001
232,416,level-up,54,1001
232,457,level-up,63,1001
233,33,level-up,1,1001
233,111,level-up,1,1001
233,144,level-up,1,1001
233,160,level-up,1,1001
233,176,level-up,1,1001
233,60,level-up,7,1001
233,97,level-up,12,1001
233,105,level-up,18,1001
233,393,level-up,23,1001
233,324,level-up,29,1001
233,278,level-up,34,1001
233,435,level-up,40,1001
233,199,level-up,45,1001
233,161,level-up,51,1001
233,277,level-up,56,1001
233,192,level-up,62,1001
233,63,level-up,67,1001
233,356,level-up,72,1001
234,33,level-up,1,1001
234,43,level-up,3,1001
234,310,level-up,7,1001
234,95,level-up,10,1001
234,23,level-up,13,1001
234,28,level-up,16,1001
234,36,level-up,21,1001
234,109,level-up,23,1001
234,347,level-up,27,1001
234,272,level-up,33,1001
234,428,level-up,38,1001
234,26,level-up,43,1001
234,532,level-up,45,1001
234,286,level-up,49,1001
234,445,level-up,53,1001
234,382,level-up,55,1001
234,224,level-up,58,1001
238,1,level-up,1,1001
238,80,level-up,1,1001
238,122,level-up,5,1001
238,186,level-up,8,1001
238,181,level-up,11,1001
238,93,level-up,15,1001
238,47,level-up,18,1001
238,531,level-up,21,1001
238,212,level-up,25,1001
238,313,level-up,28,1001
238,118,level-up,30,1001
238,381,level-up,31,1001
238,419,level-up,35,1001
238,94,level-up,38,1001
238,383,level-up,41,1001
238,195,level-up,45,1001
238,59,level-up,48,1001
238,417,level-up,51,1001
239,43,level-up,1,1001
239,98,level-up,1,1001
239,146,level-up,1,1001
239,84,level-up,6,1001
239,67,level-up,11,1001
239,129,level-up,16,1001
239,351,level-up,21,1001
239,113,level-up,26,1001
239,228,level-up,30,1001
239,486,level-up,31,1001
239,9,level-up,36,1001
239,238,level-up,38,1001
239,435,level-up,41,1001
239,85,level-up,46,1001
239,103,level-up,51,1001
239,87,level-up,56,1001
240,43,level-up,1,1001
240,123,level-up,1,1001
240,52,level-up,7,1001
240,108,level-up,10,1001
240,185,level-up,16,1001
240,83,level-up,19,1001
240,109,level-up,25,1001
240,481,level-up,28,1001
240,185,level-up,30,1001
240,7,level-up,34,1001
240,238,level-up,36,1001
240,436,level-up,37,1001
240,53,level-up,43,1001
240,241,level-up,46,1001
240,126,level-up,49,1001
241,25,level-up,1,1001
241,33,level-up,1,1001
241,45,level-up,3,1001
241,111,level-up,5,1001
241,23,level-up,8,1001
241,208,level-up,11,1001
241,117,level-up,15,1001
241,205,level-up,19,1001
241,34,level-up,24,1001
241,428,level-up,29,1001
241,445,level-up,35,1001
241,360,level-up,41,1001
241,215,level-up,48,1001
241,358,level-up,55,1001
241,359,level-up,61,1001
241,38,level-up,67,1001
242,1,level-up,1,1001
242,45,level-up,1,1001
242,111,level-up,1,1001
242,39,level-up,5,1001
242,287,level-up,9,1001
242,3,level-up,12,1001
242,135,level-up,16,1001
242,516,level-up,20,1001
242,107,level-up,23,1001
242,68,level-up,25,1001
242,36,level-up,27,1001
242,312,level-up,29,1001
242,47,level-up,31,1001
242,374,level-up,34,1001
242,505,level-up,38,1001
242,121,level-up,42,1001
242,113,level-up,46,1001
242,361,level-up,50,1001
242,38,level-up,54,1001
242,356,level-up,58,1001
243,43,level-up,1,1001
243,44,level-up,1,1001
243,192,level-up,1,1001
243,245,level-up,1,1001
243,311,level-up,1,1001
243,396,level-up,1,1001
243,84,level-up,8,1001
243,46,level-up,15,1001
243,98,level-up,22,1001
243,209,level-up,29,1001
243,115,level-up,36,1001
243,242,level-up,43,1001
243,422,level-up,50,1001
243,435,level-up,57,1001
243,326,level-up,64,1001
243,240,level-up,71,1001
243,347,level-up,78,1001
243,87,level-up,85,1001
244,43,level-up,1,1001
244,44,level-up,1,1001
244,245,level-up,1,1001
244,306,level-up,1,1001
244,336,level-up,1,1001
244,394,level-up,1,1001
244,52,level-up,8,1001
244,46,level-up,15,1001
244,83,level-up,22,1001
244,23,level-up,29,1001
244,53,level-up,36,1001
244,207,level-up,43,1001
244,424,level-up,50,1001
244,436,level-up,57,1001
244,326,level-up,64,1001
244,126,level-up,71,1001
244,347,level-up,78,1001
244,284,level-up,85,1001
245,43,level-up,1,1001
245,44,level-up,1,1001
245,245,level-up,1,1001
245,329,level-up,1,1001
245,392,level-up,1,1001
245,403,level-up,1,1001
245,61,level-up,8,1001
245,240,level-up,15,1001
245,16,level-up,22,1001
245,62,level-up,29,1001
245,54,level-up,36,1001
245,243,level-up,43,1001
245,423,level-up,50,1001
245,366,level-up,57,1001
245,326,level-up,64,1001
245,56,level-up,71,1001
245,347,level-up,78,1001
245,59,level-up,85,1001
246,43,level-up,1,1001
246,44,level-up,1,1001
246,446,level-up,1,1001
246,201,level-up,5,1001
246,103,level-up,10,1001
246,498,level-up,14,1001
246,157,level-up,19,1001
246,184,level-up,23,1001
246,231,level-up,25,1001
246,37,level-up,28,1001
246,399,level-up,32,1001
246,371,level-up,37,1001
246,242,level-up,41,1001
246,89,level-up,46,1001
246,444,level-up,50,1001
246,63,level-up,55,1001
247,43,level-up,1,1001
247,44,level-up,1,1001
247,103,level-up,1,1001
247,201,level-up,1,1001
247,446,level-up,1,1001
247,498,level-up,14,1001
247,157,level-up,19,1001
247,184,level-up,23,1001
247,334,level-up,25,1001
247,37,level-up,28,1001
247,399,level-up,34,1001
247,371,level-up,41,1001
247,242,level-up,47,1001
247,89,level-up,54,1001
247,444,level-up,60,1001
247,63,level-up,67,1001
248,7,level-up,1,1001
248,43,level-up,1,1001
248,44,level-up,1,1001
248,103,level-up,1,1001
248,201,level-up,1,1001
248,422,level-up,1,1001
248,423,level-up,1,1001
248,424,level-up,1,1001
248,446,level-up,1,1001
248,498,level-up,14,1001
248,157,level-up,19,1001
248,184,level-up,23,1001
248,231,level-up,25,1001
248,37,level-up,28,1001
248,399,level-up,34,1001
248,371,level-up,41,1001
248,242,level-up,47,1001
248,89,level-up,54,1001
248,349,level-up,55,1001
248,444,level-up,63,1001
248,63,level-up,73,1001
248,416,level-up,82,1001
251,73,level-up,1,1001
251,93,level-up,1,1001
251,105,level-up,1,1001
251,215,level-up,1,1001
251,417,level-up,1,1001
251,219,level-up,10,1001
251,345,level-up,19,1001
251,246,level-up,28,1001
251,226,level-up,37,1001
251,363,level-up,46,1001
251,377,level-up,55,1001
251,248,level-up,64,1001
251,361,level-up,73,1001
251,437,level-up,82,1001
251,195,level-up,91,1001
253,1,level-up,1,1001
253,43,level-up,1,1001
253,71,level-up,1,1001
253,98,level-up,1,1001
253,210,level-up,16,1001
253,345,level-up,16,1001
253,228,level-up,17,1001
253,103,level-up,23,1001
253,348,level-up,29,1001
253,97,level-up,35,1001
253,21,level-up,41,1001
253,197,level-up,47,1001
253,206,level-up,53,1001
253,437,level-up,59,1001
254,1,level-up,1,1001
254,9,level-up,1,1001
254,43,level-up,1,1001
254,67,level-up,1,1001
254,71,level-up,1,1001
254,98,level-up,1,1001
254,400,level-up,1,1001
254,345,level-up,16,1001
254,404,level-up,16,1001
254,228,level-up,17,1001
254,103,level-up,23,1001
254,348,level-up,29,1001
254,97,level-up,35,1001
254,406,level-up,36,1001
254,21,level-up,43,1001
254,197,level-up,51,1001
254,206,level-up,59,1001
254,437,level-up,67,1001
255,10,level-up,1,1001
255,45,level-up,1,1001
255,116,level-up,7,1001
255,52,level-up,10,1001
255,64,level-up,16,1001
255,28,level-up,19,1001
255,226,level-up,22,1001
255,83,level-up,25,1001
255,98,level-up,28,1001
255,163,level-up,34,1001
255,119,level-up,37,1001
255,53,level-up,43,1001
256,10,level-up,1,1001
256,45,level-up,1,1001
256,52,level-up,1,1001
256,116,level-up,1,1001
256,24,level-up,16,1001
256,64,level-up,17,1001
256,28,level-up,21,1001
256,67,level-up,25,1001
256,339,level-up,28,1001
256,98,level-up,32,1001
256,163,level-up,39,1001
256,119,level-up,43,1001
256,327,level-up,50,1001
256,394,level-up,54,1001
257,7,level-up,1,1001
257,9,level-up,1,1001
257,10,level-up,1,1001
257,45,level-up,1,1001
257,52,level-up,1,1001
257,116,level-up,1,1001
257,136,level-up,1,1001
257,400,level-up,1,1001
257,24,level-up,16,1001
257,64,level-up,17,1001
257,28,level-up,21,1001
257,67,level-up,25,1001
257,339,level-up,28,1001
257,98,level-up,32,1001
257,299,level-up,36,1001
257,163,level-up,42,1001
257,413,level-up,49,1001
257,327,level-up,59,1001
257,394,level-up,66,1001
258,33,level-up,1,1001
258,45,level-up,1,1001
258,281,level-up,1,1001
258,189,level-up,6,1001
258,55,level-up,10,1001
258,117,level-up,15,1001
258,193,level-up,19,1001
258,301,level-up,21,1001
258,300,level-up,24,1001
258,36,level-up,28,1001
258,250,level-up,33,1001
258,182,level-up,37,1001
258,56,level-up,42,1001
258,283,level-up,46,1001
259,33,level-up,1,1001
259,45,level-up,1,1001
259,55,level-up,1,1001
259,189,level-up,1,1001
259,281,level-up,1,1001
259,117,level-up,15,1001
259,341,level-up,16,1001
259,193,level-up,20,1001
259,426,level-up,25,1001
259,36,level-up,31,1001
259,330,level-up,37,1001
259,182,level-up,42,1001
259,89,level-up,46,1001
259,283,level-up,53,1001
259,276,level-up,57,1001
260,33,level-up,1,1001
260,45,level-up,1,1001
260,55,level-up,1,1001
260,68,level-up,1,1001
260,189,level-up,1,1001
260,243,level-up,1,1001
260,281,level-up,1,1001
260,117,level-up,15,1001
260,341,level-up,16,1001
260,193,level-up,20,1001
260,426,level-up,25,1001
260,36,level-up,31,1001
260,330,level-up,39,1001
260,182,level-up,46,1001
260,89,level-up,52,1001
260,283,level-up,61,1001
260,359,level-up,69,1001
260,276,level-up,77,1001
262,28,level-up,1,1001
262,33,level-up,1,1001
262,44,level-up,1,1001
262,162,level-up,1,1001
262,336,level-up,1,1001
262,316,level-up,17,1001
262,242,level-up,20,1001
262,422,level-up,20,1001
262,423,level-up,20,1001
262,424,level-up,20,1001
262,46,level-up,22,1001
262,207,level-up,27,1001
262,372,level-up,32,1001
262,184,level-up,37,1001
262,269,level-up,42,1001
262,373,level-up,47,1001
262,36,level-up,52,1001
262,168,level-up,57,1001
262,389,level-up,62,1001
264,29,level-up,1,1001
264,33,level-up,1,1001
264,39,level-up,1,1001
264,45,level-up,1,1001
